scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,legacy_partial_reject,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,profile_pass
nonlinear_proxy,nonlinear-proxy-washout,False,300,1,extra_trees,46,43263909,0.9481576461960688,2.1351927871212746e-150,0.947814338486178,1.747726217061881e-149,True,0.39799944429008066,0.01,0.003228258388030849,0.0022291829389237392,0.004462141686218576,0.3033577874615208,True,True,True,True,False
nonlinear_proxy,nonlinear-proxy-washout,False,300,1,extra_trees,47,43263910,0.9488367648529427,3.1506613843382577e-151,0.9489143104801826,8.025487646843949e-151,True,0.4426785218116144,0.01,0.002341581170483026,0.0011378257173787058,0.003662275310152013,0.24456389309091656,True,True,True,True,False
nonlinear_proxy,nonlinear-proxy-washout,False,300,1,extra_trees,48,43263911,0.9415153501705574,8.178630720866358e-143,0.9414777080113864,2.6673492816520445e-142,True,0.3338705195887748,0.01,0.0011291168446053539,-0.00010746680651047721,0.002246433140975023,0.11685496191199053,True,True,False,False,False
nonlinear_proxy,nonlinear-proxy-washout,False,300,1,extra_trees,49,43263912,0.95859331770353,1.3362761121310657e-164,0.9586360110286449,4.045504250910535e-164,True,0.2791886635176439,0.05,0.001991860670095085,0.00105406192821335,0.003080033871400258,0.24920978226301935,True,True,True,True,False
genuine_increment,increment-survives,True,150,1,extra_trees,0,51762832,0.6448695497577671,5.3095795446094475e-19,0.8286491359545353,7.162723645903778e-39,True,0.8593993325917685,0.01,0.04102750246894377,0.03148399710593387,0.05003656575897015,0.648998484131705,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,1,51762833,0.7443655273567714,9.705119197716256e-28,0.8910671197102066,2.7291366277095975e-52,True,0.8224694104560623,0.01,0.04933780545369095,0.037888570485623156,0.06091226506775828,0.7628368626194765,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,2,51762834,0.6658304813547269,1.456711872261316e-20,0.8356082893962202,4.4595778507539066e-40,True,0.8077864293659621,0.01,0.04214254875515603,0.032592823827349716,0.052684758428692975,0.6591002286044993,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,3,51762835,0.7241441841859638,1.1764845958069478e-25,0.8422153618767612,2.8262420038389217e-41,True,0.6916573971078976,0.01,0.037256778205052375,0.028216796403877857,0.04704072102159008,0.6800593138657764,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,4,51762836,0.7477043424152185,4.207690676998328e-28,0.9045550536632798,2.7360755696723343e-56,True,0.8362625139043381,0.01,0.05371769834350133,0.044723310281665034,0.06464273109631384,0.7782674481193167,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,5,51762837,0.6798826614516201,1.1062621910562702e-21,0.8313429548580422,2.4823950867673835e-39,True,0.8371523915461624,0.01,0.040708875457956414,0.03275150205119374,0.047479995747204774,0.6704394982761016,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,6,51762838,0.6561411618294146,7.955481468012934e-20,0.8414479564807855,3.918968239330739e-41,True,0.8771968854282535,0.01,0.0459031995575835,0.03533016613468373,0.05742336952503662,0.6168202782331774,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,7,51762839,0.6391484065958487,1.3503545964483235e-18,0.8041131347056637,5.110041754773208e-35,True,0.6404894327030033,0.01,0.03653952541924188,0.026783245647109395,0.04556574779867082,0.6307918426429058,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,8,51762840,0.724197519889773,1.1623445379826658e-25,0.8747002556783812,4.311435473475365e-48,True,0.764182424916574,0.01,0.04072028237202608,0.03059534084196686,0.05188968216517891,0.6982858734769731,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,9,51762841,0.6380994710876039,1.5990061736749015e-18,0.8108803287541837,5.03645795407629e-36,True,0.7325917686318131,0.01,0.034553990463245324,0.024804184281189825,0.04302702831164425,0.5918235753492395,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,10,51762842,0.754310858260367,7.741136229354876e-29,0.8826079528142218,4.833329890810058e-50,True,0.8865406006674084,0.01,0.03860313883640722,0.027970240610221197,0.04824205985537574,0.6944903907672728,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,11,51762843,0.6910262678341259,1.2905939295677868e-22,0.8706559775453124,3.816646706363231e-47,True,0.8887652947719689,0.01,0.04518052109089876,0.03564710911887324,0.053796784606583124,0.7263951750640701,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,12,51762844,0.7214062847237656,2.1802917176132833e-25,0.8658594170682163,4.617448976211481e-46,True,0.6880978865406007,0.01,0.04283119055388164,0.03406249336733049,0.051787484157605465,0.6966755723711483,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,13,51762845,0.7227681230276901,1.6056377949621575e-25,0.8845636688836521,1.5141773117613254e-50,True,0.9301446051167965,0.01,0.0438467858375966,0.032930796374566376,0.05349350245071529,0.722590980143159,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,14,51762846,0.7307329214631761,2.584701563466231e-26,0.8645832779753243,8.819254378316479e-46,True,0.8166852057842046,0.01,0.04538420976208665,0.032652952559794064,0.054731901761814514,0.7135616171586769,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,15,51762847,0.6800497799902219,1.0719369352743336e-21,0.8728909251287533,1.1543073667147526e-47,True,0.810901001112347,0.01,0.04089145934085678,0.03277854329043918,0.04850923174960607,0.7019119270537854,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,16,51762848,0.594623761056047,1.0349341654351527e-15,0.792445299612153,2.2614234506544254e-33,True,0.5977753058954393,0.01,0.03553746304738438,0.027579963203698026,0.04638105018271476,0.5522509695224389,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,17,51762849,0.708651940086226,3.513032430817616e-24,0.8934570116644779,5.849104150251162e-53,True,0.8469410456062292,0.01,0.041715660042160714,0.03169260506482719,0.0511058561265988,0.7394562941066045,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,18,51762850,0.5691648517711898,2.9750015977144916e-14,0.7899552260732913,4.920666281593126e-33,True,0.6725250278086763,0.01,0.03594538060411792,0.028014159721179144,0.045130494803940144,0.5879411210572452,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,19,51762851,0.746200275567803,6.141151275758705e-28,0.8823385722353554,5.662048668886718e-50,True,0.8567296996662959,0.01,0.04764862705197953,0.03893844749440702,0.05805479203611278,0.7441127813259195,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,20,51762852,0.6634552646784302,2.2214988386936917e-20,0.8434407757471502,1.6708618416908805e-41,True,0.7913236929922135,0.01,0.04282215010607643,0.03260867621898136,0.05350506055644621,0.6763562617027213,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,21,51762853,0.7588621716520734,2.3366565606945628e-29,0.8626162840404014,2.3606931067932426e-45,True,0.8082313681868742,0.01,0.044371155716397694,0.03399277031485766,0.055205639964529686,0.6938258730987996,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,22,51762854,0.661784079292413,2.982622632034487e-20,0.863802825562247,1.3058544198623887e-45,True,0.6636262513904337,0.01,0.04121115848512873,0.03322594061985131,0.04868547574830127,0.6621783545642612,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,23,51762855,0.6596577625672252,4.3273345746910183e-20,0.8567649407079925,4.044747224759759e-44,True,0.8402669632925472,0.01,0.04251156356962726,0.03310461951844933,0.05227205151821957,0.6792440065144503,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,24,51762856,0.6068447486554959,1.8534282104563311e-16,0.8535148491911929,1.856918724477304e-43,True,0.7517241379310345,0.01,0.04391824889270078,0.035734473553010064,0.05188841075707888,0.6681232202242792,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,25,51762857,0.6911898306591405,1.2496273398809222e-22,0.8463675555041151,4.674314885424478e-42,True,0.8211345939933259,0.01,0.03793933528967207,0.03140352631624474,0.043992318790485416,0.6865895124993415,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,26,51762858,0.6911756078047914,1.2531384906272335e-22,0.8436781691569243,1.508316355031585e-41,True,0.7254727474972191,0.01,0.03582294212312593,0.028738101771471857,0.044210316827537476,0.6311309817880588,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,27,51762859,0.7219431974754434,1.9329710351720035e-25,0.8686969381194832,1.0691553604712257e-46,True,0.8660734149054505,0.01,0.04101007209002239,0.03098620729637717,0.049947300858472106,0.7358526514291096,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,28,51762860,0.6592950797813236,4.609540343507407e-20,0.8630149719445507,1.936001819032365e-45,True,0.8157953281423804,0.01,0.04005567027661456,0.03262753418280083,0.04794844938216009,0.6968393223552827,True,True,True,True,True
genuine_increment,increment-survives,True,150,1,extra_trees,29,51762861,0.6565038446153163,7.474045995796819e-20,0.8638148132166552,1.2980292253146281e-45,True,0.8527252502780869,0.01,0.038207261835491516,0.029217816230334353,0.04674446444785825,0.6948412810399157,True,True,True,True,True
