sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
100,6,genuine_increment,True,polynomial_ridge_interactions,0.01,0.0326275853273405,0.014775269572706607,True,True
100,7,null_metric,False,polynomial_ridge,0.98,-0.0006055894580722122,-0.002660136144914517,False,False
100,7,null_metric,False,polynomial_ridge_interactions,0.43,-0.0005753924841427824,-0.001581206501363334,False,False
100,7,nonlinear_proxy,False,polynomial_ridge,0.04,0.0011791366912283089,-5.3231102261028685e-05,False,False
100,7,nonlinear_proxy,False,polynomial_ridge_interactions,0.14,0.0014185285082890988,0.0002092523122895628,False,True
100,7,heteroskedastic_null,False,polynomial_ridge,0.66,-0.0002081237119815546,-0.0017540045428098027,False,False
100,7,heteroskedastic_null,False,polynomial_ridge_interactions,0.83,-9.545704939347734e-05,-0.0010015454092378495,False,False
100,7,clustered_null,False,polynomial_ridge,0.63,-0.01903933880510588,-0.034110415064346124,False,False
100,7,clustered_null,False,polynomial_ridge_interactions,0.23,-0.005764934392603865,-0.012072457287562687,False,False
100,7,genuine_increment,True,polynomial_ridge,0.01,0.03900642056926763,0.024608754996082314,True,True
100,7,genuine_increment,True,polynomial_ridge_interactions,0.01,0.03948698805073254,0.025787069551955012,True,True
100,8,null_metric,False,polynomial_ridge,0.82,-0.0028650077799821858,-0.0024152714683844936,False,False
100,8,null_metric,False,polynomial_ridge_interactions,0.75,-0.00015796845656964806,-0.0010220753444489868,False,False
100,8,nonlinear_proxy,False,polynomial_ridge,0.57,-0.00021046780282266662,-0.0010289430762018721,False,False
100,8,nonlinear_proxy,False,polynomial_ridge_interactions,0.08,-0.00011649628042399805,-0.00028203515801688515,False,False
100,8,heteroskedastic_null,False,polynomial_ridge,0.75,0.00015592338692512787,-0.0011750661908875963,False,False
100,8,heteroskedastic_null,False,polynomial_ridge_interactions,0.75,-0.0007545691035259327,-0.0010111622033246032,False,False
100,8,clustered_null,False,polynomial_ridge,0.16,0.001494551066374479,-0.05058006196053636,False,False
100,8,clustered_null,False,polynomial_ridge_interactions,0.15,0.0028492691428409697,-0.014367198601365419,False,False
100,8,genuine_increment,True,polynomial_ridge,0.01,0.04517812610042023,0.03420438753747208,True,True
100,8,genuine_increment,True,polynomial_ridge_interactions,0.01,0.04647476356576271,0.034050313356380056,True,True
100,9,null_metric,False,polynomial_ridge,0.5,-0.0006087901236420147,-0.002616969455236711,False,False
100,9,null_metric,False,polynomial_ridge_interactions,0.51,0.0004367644247037436,-0.0010639693020771826,False,False
100,9,nonlinear_proxy,False,polynomial_ridge,0.03,-0.0009595092321257621,-0.001917736750256434,False,False
100,9,nonlinear_proxy,False,polynomial_ridge_interactions,0.19,9.06789563783093e-05,-0.000571745937450513,False,False
100,9,heteroskedastic_null,False,polynomial_ridge,0.57,-0.0005171587171194135,-0.0009748575536182045,False,False
100,9,heteroskedastic_null,False,polynomial_ridge_interactions,0.32,-0.00015615882545765708,-0.0008548816578297275,False,False
100,9,clustered_null,False,polynomial_ridge,0.02,-0.07528672668607192,-0.03782296744884358,False,False
100,9,clustered_null,False,polynomial_ridge_interactions,0.57,-0.017484131611851486,-0.08757280724556797,False,False
100,9,genuine_increment,True,polynomial_ridge,0.01,0.050185618675326026,0.03639823336200383,True,True
100,9,genuine_increment,True,polynomial_ridge_interactions,0.01,0.04868599356416031,0.03304649504315189,True,True
100,10,null_metric,False,polynomial_ridge,0.08,-0.003183239160602553,-0.006692252104361603,False,False
